"","IsCanceled","LeadTime","ArrivalDateYear","ArrivalDateMonth","ArrivalDateWeekNumber","ArrivalDateDayOfMonth","StaysInWeekendNights","StaysInWeekNights","Adults","Children","Babies","Meal","Country","MarketSegment","DistributionChannel","IsRepeatedGuest","PreviousCancellations","PreviousBookingsNotCanceled","ReservedRoomType","AssignedRoomType","BookingChanges","DepositType","Agent","Company","DaysInWaitingList","CustomerType","ADR","RequiredCarParkingSpaces","TotalOfSpecialRequests","ReservationStatus","ReservationStatusDate","ID"
"51853",0,53,2016,"June",26,24,1,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",65,0,1,"Check-Out",2016-06-27,"city"
"51854",0,53,2016,"June",26,24,1,2,2,0,0,"BB","FRA","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",65,0,1,"Check-Out",2016-06-27,"city"
"51855",0,166,2016,"June",27,26,1,0,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",96.3,0,1,"Check-Out",2016-06-27,"city"
"51856",0,72,2016,"June",27,26,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",96.3,0,1,"Check-Out",2016-06-27,"city"
"51857",0,166,2016,"June",27,26,1,0,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",96.3,0,1,"Check-Out",2016-06-27,"city"
"51858",0,166,2016,"June",27,26,1,0,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",96.3,0,1,"Check-Out",2016-06-27,"city"
"51859",0,190,2016,"June",26,22,1,4,1,0,0,"BB","ESP","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","34","NULL",0,"Transient-Party",95,0,0,"Check-Out",2016-06-27,"city"
"51860",0,53,2016,"June",26,24,1,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","A",0,"No Deposit","1","NULL",0,"Transient-Party",65,0,1,"Check-Out",2016-06-27,"city"
"51861",0,4,2016,"June",27,26,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",109,0,1,"Check-Out",2016-06-27,"city"
"51862",0,191,2016,"June",26,23,1,3,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","34","NULL",0,"Transient-Party",95,0,0,"Check-Out",2016-06-27,"city"
"51863",0,190,2016,"June",26,22,1,4,1,0,0,"BB","SRB","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","34","NULL",0,"Transient-Party",95,0,0,"Check-Out",2016-06-27,"city"
"51864",0,53,2016,"June",26,24,1,2,2,0,0,"BB","PRT","Groups","TA/TO",0,0,0,"A","D",0,"No Deposit","1","NULL",0,"Transient-Party",65,0,1,"Check-Out",2016-06-27,"city"
"51865",0,190,2016,"June",26,22,1,4,1,0,0,"BB","SRB","Offline TA/TO","TA/TO",0,0,0,"A","A",1,"No Deposit","34","NULL",0,"Transient-Party",95,0,0,"Check-Out",2016-06-27,"city"
"51866",0,190,2016,"June",26,22,1,4,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"G","G",2,"No Deposit","34","NULL",0,"Transient-Party",110,0,0,"Check-Out",2016-06-27,"city"
"51867",0,1,2016,"June",27,26,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",109,0,1,"Check-Out",2016-06-27,"city"
"51868",0,273,2016,"June",26,24,1,2,2,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"A","E",0,"No Deposit","8","NULL",0,"Transient",94.5,0,0,"Check-Out",2016-06-27,"city"
"51869",0,166,2016,"June",27,26,1,0,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","9","NULL",0,"Transient-Party",96.3,0,1,"Check-Out",2016-06-27,"city"
"51870",0,5,2016,"June",27,26,1,0,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",109,0,1,"Check-Out",2016-06-27,"city"
"51871",0,0,2016,"June",27,26,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","9","NULL",0,"Transient",105.3,0,0,"Check-Out",2016-06-27,"city"
"51872",0,8,2016,"June",27,26,1,0,2,0,0,"SC","IRL","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","79","NULL",0,"Transient",86.6,0,0,"Check-Out",2016-06-27,"city"
"51873",0,20,2016,"June",27,26,1,0,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",89,0,1,"Check-Out",2016-06-27,"city"
"51874",0,39,2016,"June",27,26,2,0,2,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",99.9,0,1,"Check-Out",2016-06-28,"city"
"51875",0,126,2016,"June",27,26,2,0,1,0,0,"BB","NOR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",90.9,0,1,"Check-Out",2016-06-28,"city"
"51876",0,145,2016,"June",27,27,1,0,2,0,0,"SC","NLD","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.5,0,1,"Check-Out",2016-06-28,"city"
"51877",0,117,2016,"June",27,27,1,0,3,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","E",0,"No Deposit","9","NULL",0,"Transient",128.7,0,2,"Check-Out",2016-06-28,"city"
"51878",0,128,2016,"June",27,26,2,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",96.3,0,1,"Check-Out",2016-06-28,"city"
"51879",0,0,2016,"June",27,27,1,0,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","86","NULL",0,"Transient",106.4,0,0,"Check-Out",2016-06-28,"city"
"51880",0,0,2016,"June",27,27,1,0,1,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","86","NULL",0,"Transient",106.4,0,0,"Check-Out",2016-06-28,"city"
"51881",0,1,2016,"June",27,27,1,0,2,0,0,"SC","AUS","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",127,0,1,"Check-Out",2016-06-28,"city"
"51882",0,1,2016,"June",27,27,1,0,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",127,0,1,"Check-Out",2016-06-28,"city"
"51883",0,16,2016,"June",27,27,1,0,2,1,0,"BB","USA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","11","NULL",0,"Transient",134.8,0,1,"Check-Out",2016-06-28,"city"
"51884",0,6,2016,"June",27,26,2,0,2,0,0,"BB","DEU","Direct","Direct",0,0,0,"E","E",0,"No Deposit","14","NULL",0,"Transient",151,0,0,"Check-Out",2016-06-28,"city"
"51885",0,3,2016,"June",27,27,1,0,1,0,0,"SC","ESP","Offline TA/TO","GDS",0,0,0,"A","A",0,"No Deposit","195","NULL",0,"Transient",124,0,0,"Check-Out",2016-06-28,"city"
"51886",0,57,2016,"June",27,27,1,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","7","NULL",0,"Transient",87.32,0,1,"Check-Out",2016-06-28,"city"
"51887",0,63,2016,"June",27,26,2,0,2,0,0,"BB","FIN","Direct","Direct",0,0,0,"A","A",0,"No Deposit","14","NULL",0,"Transient",89.1,0,0,"Check-Out",2016-06-28,"city"
"51888",0,63,2016,"June",27,26,2,0,2,0,0,"BB","FIN","Direct","Direct",0,0,0,"A","A",0,"No Deposit","14","NULL",0,"Transient",89.1,0,0,"Check-Out",2016-06-28,"city"
"51889",0,33,2016,"June",27,27,1,0,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",89.1,0,1,"Check-Out",2016-06-28,"city"
"51890",0,1,2016,"June",27,26,2,0,2,0,0,"BB","ECU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",124,0,0,"Check-Out",2016-06-28,"city"
"51891",0,37,2016,"June",27,27,1,0,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",89.1,0,1,"Check-Out",2016-06-28,"city"
"51892",0,37,2016,"June",27,26,2,0,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",99.9,0,0,"Check-Out",2016-06-28,"city"
"51893",0,42,2016,"June",27,26,2,0,3,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",141.3,1,1,"Check-Out",2016-06-28,"city"
"51894",0,0,2016,"June",27,27,1,0,2,0,0,"BB","BRA","Online TA","TA/TO",0,0,0,"A","D",0,"No Deposit","9","NULL",0,"Transient",96.3,0,0,"Check-Out",2016-06-28,"city"
"51895",0,3,2016,"June",27,26,2,0,2,0,0,"SC","SWE","Online TA","TA/TO",0,0,0,"A","B",0,"No Deposit","9","NULL",0,"Transient",113,0,2,"Check-Out",2016-06-28,"city"
"51896",0,3,2016,"June",27,26,2,0,2,0,0,"SC","SWE","Online TA","TA/TO",0,0,0,"A","B",0,"No Deposit","9","NULL",0,"Transient",113,0,2,"Check-Out",2016-06-28,"city"
"51897",0,162,2016,"June",27,26,2,0,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","8","NULL",0,"Transient",114.3,1,1,"Check-Out",2016-06-28,"city"
"51898",0,144,2016,"June",27,26,2,0,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",85.5,0,1,"Check-Out",2016-06-28,"city"
"51899",0,144,2016,"June",27,26,2,0,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient-Party",85.5,0,1,"Check-Out",2016-06-28,"city"
"51900",0,74,2016,"June",27,27,1,0,2,1,0,"BB","FIN","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",112.5,0,0,"Check-Out",2016-06-28,"city"
"51901",0,67,2016,"June",27,26,2,0,3,0,0,"BB","FIN","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",132.3,0,2,"Check-Out",2016-06-28,"city"
"51902",0,119,2016,"June",27,26,2,0,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",96.3,0,1,"Check-Out",2016-06-28,"city"
"51903",0,75,2016,"June",26,25,2,1,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","85","NULL",0,"Transient",80.75,0,0,"Check-Out",2016-06-28,"city"
"51904",0,36,2016,"June",27,26,2,0,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",94.35,0,0,"Check-Out",2016-06-28,"city"
"51905",0,7,2016,"June",27,26,2,0,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",82.66,0,1,"Check-Out",2016-06-28,"city"
"51906",0,1,2016,"June",27,26,2,0,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",0,"No Deposit","14","NULL",0,"Transient",104.2,1,1,"Check-Out",2016-06-28,"city"
"51907",0,114,2016,"June",27,26,2,0,2,0,0,"SC","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.5,0,1,"Check-Out",2016-06-28,"city"
"51908",0,149,2016,"June",26,25,2,1,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","D",0,"No Deposit","85","NULL",0,"Transient",80.75,0,1,"Check-Out",2016-06-28,"city"
"51909",0,2,2016,"June",27,26,2,0,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",122,0,1,"Check-Out",2016-06-28,"city"
"51910",0,34,2016,"June",27,26,2,0,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",89.1,0,1,"Check-Out",2016-06-28,"city"
"51911",0,55,2016,"June",27,26,2,0,3,0,0,"BB","PRT","Direct","Direct",0,0,0,"D","D",0,"No Deposit","14","NULL",0,"Transient",148.8,1,2,"Check-Out",2016-06-28,"city"
"51912",0,0,2016,"June",27,27,1,0,1,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",95,0,0,"Check-Out",2016-06-28,"city"
"51913",0,0,2017,"April",14,5,0,1,1,0,0,"BB","PRT","Direct","Direct",1,0,1,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",155,0,0,"Check-Out",2017-04-06,"city"
"51914",0,4,2016,"June",27,26,2,0,1,0,0,"SC","NLD","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",113,0,1,"Check-Out",2016-06-28,"city"
"51915",0,4,2016,"June",27,26,2,0,1,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",113,0,1,"Check-Out",2016-06-28,"city"
"51916",0,3,2016,"June",27,27,1,0,1,0,0,"BB","PRT","Complementary","Direct",0,0,0,"A","A",0,"No Deposit","NULL","45",0,"Transient",0,0,0,"Check-Out",2016-06-28,"city"
"51917",0,241,2016,"June",26,20,3,6,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Contract",106.2,1,1,"Check-Out",2016-06-29,"city"
"51918",0,50,2016,"June",27,28,0,1,2,0,0,"SC","CN","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",82.47,0,1,"Check-Out",2016-06-29,"city"
"51919",0,1,2016,"June",27,26,2,1,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",152.67,0,0,"Check-Out",2016-06-29,"city"
"51920",0,128,2016,"June",27,26,2,1,2,0,0,"HB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","85","NULL",0,"Transient",142.25,0,0,"Check-Out",2016-06-29,"city"
"51921",0,8,2016,"June",27,26,2,1,2,0,0,"BB","ITA","Offline TA/TO","TA/TO",0,0,0,"D","D",0,"No Deposit","85","NULL",0,"Transient",107,0,0,"Check-Out",2016-06-29,"city"
"51922",0,3,2016,"June",27,27,1,1,1,0,0,"SC","ESP","Offline TA/TO","GDS",0,0,0,"A","A",0,"No Deposit","195","NULL",0,"Transient",124,0,0,"Check-Out",2016-06-29,"city"
"51923",0,10,2016,"June",27,26,2,1,2,0,0,"BB","LUX","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","9","NULL",0,"Transient",124.33,0,1,"Check-Out",2016-06-29,"city"
"51924",0,75,2016,"June",27,26,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","85","NULL",0,"Transient",80.75,0,0,"Check-Out",2016-06-29,"city"
"51925",0,128,2016,"June",27,26,2,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","8","NULL",0,"Transient",109.8,0,1,"Check-Out",2016-06-29,"city"
"51926",0,19,2016,"June",27,26,2,1,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",119,0,1,"Check-Out",2016-06-29,"city"
"51927",0,13,2016,"June",27,28,0,1,2,0,0,"SC","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",119,0,1,"Check-Out",2016-06-29,"city"
"51928",0,58,2016,"June",27,27,1,1,2,2,0,"BB","FRA","Online TA","TA/TO",0,0,0,"F","F",1,"No Deposit","9","NULL",0,"Transient",180.9,0,2,"Check-Out",2016-06-29,"city"
"51929",0,15,2016,"June",27,26,2,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","A",0,"No Deposit","9","NULL",0,"Transient",146,0,1,"Check-Out",2016-06-29,"city"
"51930",0,33,2016,"June",27,27,1,1,3,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",141.3,0,2,"Check-Out",2016-06-29,"city"
"51931",0,155,2016,"June",27,27,1,1,2,0,0,"BB","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",96.3,0,1,"Check-Out",2016-06-29,"city"
"51932",0,41,2016,"June",27,27,1,1,2,2,0,"BB","TMP","Online TA","TA/TO",0,0,0,"F","F",1,"No Deposit","9","NULL",0,"Transient",189.9,1,3,"Check-Out",2016-06-29,"city"
"51933",0,87,2016,"June",27,26,2,1,2,0,0,"BB","CHE","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",102.3,0,1,"Check-Out",2016-06-29,"city"
"51934",0,127,2016,"June",27,27,1,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",96.3,0,1,"Check-Out",2016-06-29,"city"
"51935",0,103,2016,"June",27,27,1,1,2,0,0,"BB","DEU","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","27","NULL",0,"Transient",80.75,0,2,"Check-Out",2016-06-29,"city"
"51936",0,41,2016,"June",27,28,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","252","NULL",0,"Transient-Party",85.6,0,0,"Check-Out",2016-06-29,"city"
"51937",0,22,2016,"June",27,27,1,1,3,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",187,0,2,"Check-Out",2016-06-29,"city"
"51938",0,170,2016,"June",27,27,1,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",2,"No Deposit","9","NULL",0,"Transient",105.3,0,1,"Check-Out",2016-06-29,"city"
"51939",0,87,2016,"June",27,26,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","83","NULL",0,"Transient",77.29,0,0,"Check-Out",2016-06-29,"city"
"51940",0,41,2016,"June",27,28,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","252","NULL",0,"Transient-Party",85.6,0,0,"Check-Out",2016-06-29,"city"
"51941",0,55,2016,"June",27,26,2,1,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",95.1,0,1,"Check-Out",2016-06-29,"city"
"51942",0,0,2016,"June",27,28,0,1,1,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",137,0,0,"Check-Out",2016-06-29,"city"
"51943",0,0,2016,"June",27,28,0,1,1,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",146,1,0,"Check-Out",2016-06-29,"city"
"51944",0,28,2016,"June",27,26,2,1,2,0,0,"SC","BEL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",121.03,0,1,"Check-Out",2016-06-29,"city"
"51945",0,4,2016,"June",27,26,2,1,3,0,0,"BB","ESP","Direct","Direct",0,0,0,"E","E",0,"No Deposit","14","NULL",0,"Transient",162.88,0,2,"Check-Out",2016-06-29,"city"
"51946",0,45,2016,"June",27,26,2,1,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",95.1,0,1,"Check-Out",2016-06-29,"city"
"51947",0,88,2016,"June",27,26,2,1,2,0,0,"BB","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",102.3,0,1,"Check-Out",2016-06-29,"city"
"51948",0,84,2016,"June",27,26,2,1,3,0,0,"BB","USA","Online TA","TA/TO",0,0,0,"A","D",5,"No Deposit","7","NULL",0,"Transient",103.72,0,2,"Check-Out",2016-06-29,"city"
"51949",0,101,2016,"June",27,27,1,1,2,0,0,"BB","IRL","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",105.3,0,1,"Check-Out",2016-06-29,"city"
"51950",0,59,2016,"June",27,26,2,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",119.4,0,1,"Check-Out",2016-06-29,"city"
"51951",0,155,2016,"June",27,26,2,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",96.3,0,1,"Check-Out",2016-06-29,"city"
"51952",0,0,2016,"June",27,28,0,1,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","NULL","272",0,"Transient",116.45,0,0,"Check-Out",2016-06-29,"city"
"51953",0,1,2016,"June",27,28,0,1,1,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",127,0,1,"Check-Out",2016-06-29,"city"
"51954",0,5,2016,"June",27,27,1,1,2,2,0,"BB","PRT","Direct","Direct",0,0,0,"F","F",0,"No Deposit","NULL","NULL",0,"Transient",84,0,0,"Check-Out",2016-06-29,"city"
"51955",0,1,2016,"June",27,28,0,1,1,0,1,"BB","NLD","Online TA","TA/TO",0,0,0,"A","A",1,"No Deposit","9","NULL",0,"Transient",133,0,2,"Check-Out",2016-06-29,"city"
"51956",0,142,2016,"June",27,26,2,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",109.8,0,0,"Check-Out",2016-06-29,"city"
"51957",0,1,2016,"June",27,28,0,1,1,0,0,"BB","NLD","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",133,0,2,"Check-Out",2016-06-29,"city"
"51958",0,74,2016,"June",27,26,2,1,2,0,0,"SC","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",91.5,0,1,"Check-Out",2016-06-29,"city"
"51959",0,13,2016,"June",27,28,0,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",146,0,1,"Check-Out",2016-06-29,"city"
"51960",0,2,2016,"June",27,28,0,1,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",127,0,0,"Check-Out",2016-06-29,"city"
"51961",0,2,2016,"June",27,28,0,1,1,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",127,0,0,"Check-Out",2016-06-29,"city"
"51962",0,49,2016,"June",27,26,2,1,2,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",116.7,1,1,"Check-Out",2016-06-29,"city"
"51963",0,1,2016,"June",27,26,2,1,2,0,0,"BB","DEU","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",137.67,0,1,"Check-Out",2016-06-29,"city"
"51964",0,0,2016,"June",27,28,0,1,2,0,0,"BB","FRA","Direct","Direct",0,0,0,"A","A",0,"No Deposit","NULL","NULL",0,"Transient",147,0,0,"Check-Out",2016-06-29,"city"
"51965",0,51,2016,"June",27,26,2,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","27","NULL",0,"Transient",85.5,0,0,"Check-Out",2016-06-29,"city"
"51966",0,0,2016,"June",27,28,0,1,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",149,0,1,"Check-Out",2016-06-29,"city"
"51967",0,1,2016,"June",27,26,2,1,2,0,0,"BB","PRT","Direct","Direct",0,0,0,"A","A",0,"No Deposit","14","NULL",0,"Transient",127,0,0,"Check-Out",2016-06-29,"city"
"51968",0,0,2016,"June",27,28,0,1,1,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",143,0,1,"Check-Out",2016-06-29,"city"
"51969",0,41,2016,"June",27,28,0,1,2,0,0,"BB","PRT","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","252","NULL",0,"Transient-Party",171.2,0,0,"Check-Out",2016-06-29,"city"
"51970",0,31,2016,"June",27,26,2,1,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","7","NULL",0,"Transient",77.47,0,1,"Check-Out",2016-06-29,"city"
"51971",0,92,2016,"June",27,26,2,1,2,0,0,"BB","GBR","Offline TA/TO","TA/TO",0,0,0,"A","A",0,"No Deposit","118","NULL",0,"Transient",80.75,0,1,"Check-Out",2016-06-29,"city"
"51972",0,85,2016,"June",27,26,2,1,3,0,0,"BB","FRA","Online TA","TA/TO",0,0,0,"D","D",0,"No Deposit","9","NULL",0,"Transient",134.7,0,2,"Check-Out",2016-06-29,"city"
"51973",0,120,2016,"June",27,27,1,2,1,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.5,0,0,"Check-Out",2016-06-30,"city"
"51974",0,23,2016,"June",27,27,1,2,2,0,0,"BB","CHE","Direct","Direct",0,0,0,"D","D",0,"No Deposit","14","NULL",0,"Transient",162,0,1,"Check-Out",2016-06-30,"city"
"51975",0,130,2016,"June",27,27,1,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",96.3,0,0,"Check-Out",2016-06-30,"city"
"51976",0,128,2016,"June",27,26,2,2,2,0,0,"SC","GBR","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",80.75,0,1,"Check-Out",2016-06-30,"city"
"51977",0,120,2016,"June",27,27,1,2,2,0,0,"SC","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",85.5,0,1,"Check-Out",2016-06-30,"city"
"51978",0,38,2016,"June",27,26,2,2,1,0,0,"BB","FIN","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",97.75,0,1,"Check-Out",2016-06-30,"city"
"51979",0,127,2016,"June",27,27,1,2,2,0,0,"BB","PRT","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",96.3,0,1,"Check-Out",2016-06-30,"city"
"51980",0,20,2016,"June",27,29,0,1,2,0,0,"BB","PRT","Corporate","Corporate",0,0,0,"A","A",0,"No Deposit","NULL","40",0,"Transient",75,0,0,"Check-Out",2016-06-30,"city"
"51981",0,145,2016,"June",27,28,0,2,2,0,0,"BB","ESP","Online TA","TA/TO",0,0,0,"A","A",0,"No Deposit","9","NULL",0,"Transient",105.3,1,1,"Check-Out",2016-06-30,"city"
